r,particle_energy_671.0,energy_deposited_671.0,energy_deposited_normalised,particle_energy_666.25,energy_deposited_666.25,particle_energy_661.5,energy_deposited_661.5,particle_energy_656.75,energy_deposited_656.75,particle_energy_652.0,energy_deposited_652.0,energy_deposited_671.0_wintensity,energy_deposited_666.25_wintensity,energy_deposited_661.5_wintensity,energy_deposited_656.75_wintensity,energy_deposited_652.0_wintensity,cumulative_energy_deposited,cumulative_energy_deposited_normalised,energy_deposited_671.0_wintensity_normalised,energy_deposited_666.25_wintensity_normalised,energy_deposited_661.5_wintensity_normalised,energy_deposited_656.75_wintensity_normalised,energy_deposited_652.0_wintensity_normalised
14.899999999999963,319.5323999999999,3.2292000000000005,0.14385245901639343,311.3599999999999,3.2844,303.0403999999999,3.358,294.5643999999999,3.4315999999999995,286.08840000000015,3.5052000000000003,3.2292000000000005,3.2844,3.358,3.4315999999999995,3.5052000000000003,16.8084,0.29558323895809735,0.05678692768160492,0.05775764439411098,0.05905193334411907,0.060346222294127144,0.06164051124413525
14.999999999999963,316.2847999999999,3.2476000000000003,0.14467213114754096,308.0387999999999,3.3212000000000006,299.6547999999999,3.3856,291.1051999999999,3.459200000000001,282.5464000000002,3.5420000000000003,3.2476000000000003,3.3212000000000006,3.3856,3.459200000000001,3.5420000000000003,16.955600000000004,0.2981718168581136,0.05711049991910694,0.05840478886911503,0.0595372917003721,0.060831580650380204,0.062287655719139294
15.099999999999962,313.0003999999999,3.2844,0.14631147540983605,304.68999999999994,3.3488,296.2415999999999,3.4132000000000007,287.60919999999993,3.4960000000000004,278.9768000000002,3.5696,3.2844,3.3488,3.4132000000000007,3.4960000000000004,3.5696,17.112000000000002,0.3009221808768808,0.05775764439411098,0.05889014722536806,0.060022650056625146,0.06147872512538424,0.06277301407539232
15.199999999999962,309.6975999999999,3.3028,0.14713114754098358,301.3227999999999,3.3672000000000004,292.7915999999999,3.45,284.08559999999994,3.5236,275.3612000000002,3.6156,3.3028,3.3672000000000004,3.45,3.5236,3.6156,17.2592,0.30351075877689687,0.058081216631612996,0.05921371946287009,0.06066979453162918,0.06196408348163727,0.06358194466914738
15.299999999999962,306.3671999999999,3.3304000000000005,0.1483606557377049,297.9187999999999,3.404,289.3139999999999,3.4776,280.5251999999999,3.560400000000001,271.7088000000002,3.6524,3.3304000000000005,3.404,3.4776,3.560400000000001,3.6524,17.4248,0.3064229089144151,0.05856657498786604,0.05986086393787412,0.06115515288788221,0.06261122795664133,0.06422908914415143
15.399999999999961,303.0091999999999,3.358,0.1495901639344262,294.4871999999999,3.4315999999999995,285.7995999999999,3.5144000000000006,276.9371999999999,3.5880000000000005,268.0288000000002,3.6800000000000006,3.358,3.4315999999999995,3.5144000000000006,3.5880000000000005,3.6800000000000006,17.572000000000003,0.3090114868144313,0.05905193334411907,0.060346222294127144,0.06180229736288627,0.06309658631289436,0.06471444750040446
15.499999999999961,299.6235999999999,3.3856,0.15081967213114753,291.01879999999994,3.468400000000001,282.2575999999999,3.5420000000000003,273.3031999999999,3.6340000000000003,264.3028000000002,3.726000000000001,3.3856,3.468400000000001,3.5420000000000003,3.6340000000000003,3.726000000000001,17.756,0.3122472091894515,0.0595372917003721,0.06099336676913121,0.062287655719139294,0.0639055169066494,0.06552337809415952
15.59999999999996,296.2103999999999,3.4132000000000007,0.15204918032786885,287.52279999999996,3.4960000000000004,278.6787999999999,3.5787999999999998,269.6323999999999,3.6708,260.5308000000002,3.7720000000000002,3.4132000000000007,3.4960000000000004,3.5787999999999998,3.6708,3.7720000000000002,17.9308,0.3153211454457207,0.060022650056625146,0.06147872512538424,0.06293480019414333,0.06455266138165344,0.06633230868791457
15.69999999999996,292.7603999999999,3.45,0.1536885245901639,283.9992,3.5236,275.06319999999994,3.6156,265.9247999999999,3.7076000000000002,256.73120000000023,3.7996000000000003,3.45,3.5236,3.6156,3.7076000000000002,3.7996000000000003,18.096400000000003,0.318233295583239,0.06066979453162918,0.06196408348163727,0.06358194466914738,0.0651998058566575,0.06681766704416761
15.79999999999996,289.2827999999999,3.4776,0.1549180327868852,280.43879999999996,3.560400000000001,271.41079999999994,3.6524,262.1803999999999,3.7444000000000006,252.87640000000022,3.8548000000000004,3.4776,3.560400000000001,3.6524,3.7444000000000006,3.8548000000000004,18.2896,0.32163080407701017,0.06115515288788221,0.06261122795664133,0.06422908914415143,0.06584695033166155,0.06778838375667368
